"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAEV","DAEV_ATTRIBUTES","DAWM","DAWM_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDEV","MDEV_ATTRIBUTES","MDWM","MDWM_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","SN01","SN01_ATTRIBUTES","SN02","SN02_ATTRIBUTES","SN03","SN03_ATTRIBUTES","SN11","SN11_ATTRIBUTES","SN12","SN12_ATTRIBUTES","SN13","SN13_ATTRIBUTES","SN51","SN51_ATTRIBUTES","SN52","SN52_ATTRIBUTES","SX01","SX01_ATTRIBUTES","SX02","SX02_ATTRIBUTES","SX03","SX03_ATTRIBUTES","SX11","SX11_ATTRIBUTES","SX12","SX12_ATTRIBUTES","SX13","SX13_ATTRIBUTES","SX51","SX51_ATTRIBUTES","SX52","SX52_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00027390","2019-03-18","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   50",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-19","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-20","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  278",",,7","   78",",,7",,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-21","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  217",",,7","   72",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-22","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  206",",,7","   61",",,7",,,,,,,,,,,,,,,"   94",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-23","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   17",",,7",,,,,,,,,,,,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-24","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   28",",,7",,,,,,,,,,,,,,,"   78",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-25","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-26","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   78",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-27","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   89",",,7",,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-28","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   56",",,7",,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-29","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   44",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-30","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  261",",,7","   28",",,7",,,,,,,,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-03-31","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","   72",",,7",,,,,,,,,,,,,,,"  106",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-01","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   50",",,7",,,,,,,,,,,,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-02","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   72",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-03","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   61",",,7",,,,,,,,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-04","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  289",",,7","   39",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-05","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   44",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-06","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","   72",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-07","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  100",",,7",,,,,,,,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-08","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","   72",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-09","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","   83",",,7",,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-10","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  222",",,7","  122",",,7",,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-11","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   61",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-12","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   89",",,7",,,,,,,,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-13","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  233",",,7","   22",",,7",,,,,,,,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-14","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","   33",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-15","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  322",",,7","   61",",,7",,,,,,,,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-16","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","   56",",,7,0800","    0",",,7","    0",",,7","  272",",,7","   78",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-17","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  211",",,7","   94",",,7",,,,,,,,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-18","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   89",",,7",,,,,,,,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-19","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   67",",,7",,,,,,,,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-20","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","  117",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-21","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  317",",,7","  100",",,7",,,,,,,,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-22","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   94",",,7",,,,,,,,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-23","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  100",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-24","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   56",",,7",,,,,,,,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-25","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   94",",,7",,,,,,,,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-26","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  106",",,7",,,,,,,,,,,,,,,"  189",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-27","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","  156",",,7",,,,,,,,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-28","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  333",",,7","  111",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-29","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  128",",,7",,,,,,,,,,,,,,,"  200",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-04-30","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  272",",,7","  133",",,7",,,,,,,,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-01","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  133",",,7",,,,,,,,,,,,,,,"  233",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-02","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  367",",,7","  156",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-03","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  139",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-04","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  356",",,7","  133",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-05","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  156",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-06","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  156",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-07","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  183",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-08","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  200",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-09","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  128",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-10","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","  200",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-11","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  167",",,7",,,,,,,,,,,,,,,"  211",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-12","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  156",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-13","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  200",",,7",,,,,,,,,,,,,,,"  278",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-14","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  178",",,7",,,,,,,,,,,,,,,"  283",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-15","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  139",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-16","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  139",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-17","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  178",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-18","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  150",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-19","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  133",",,7",,,,,,,,,,,,,,,"  239",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-20","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  128",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-21","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  133",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-22","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  361",",,7","  161",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-23","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  350",",,7","  172",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-24","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  372",",,7","  122",",,7",,,,,,,,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-25","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  122",",,7",,,,,,,,,,,,,,,"  244",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-26","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  394",",,7","  144",",,7",,,,,,,,,,,,,,,"  250",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-27","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  406",",,7","  178",",,7",,,,,,,,,,,,,,,"  261",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-28","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  233",",,7",,,,,,,,,,,,,,,"  311",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-29","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  417",",,7","  222",",,7",,,,,,,,,,,,,,,"  289",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-06-30","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  422",",,7","  256",",,7",,,,,,,,,,,,,,,"  306",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-07-01","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  389",",,7","  200",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-07-02","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  378",",,7","  206",",,7",,,,,,,,,,,,,,,"  272",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00027390","2019-07-03","32.815","-109.6808","900.4","SAFFORD AGRICULTURAL CENTER, AZ US","    0",",,7,0800","    0",",,7","    0",",,7","  383",",,7","  200",",,7",,,,,,,,,,,,,,,"  267",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
